"Ausam Energy Corporation &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/ausam_energy_corporation_oil_gas.html","Published on 07-Jul-2009",16
"Abbot Group Ltd. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/abbot_group_ltd_oil_gas.html","Published on 07-Jul-2009",17
"Rialto Energy Limited - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/r/rialto_energy_limited_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",15
"Paris Energy Inc. - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/p/paris_energy_inc_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",36
"Hong Kong and China Gas Company Limited - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","China",250,"http://www.reportbuyer.com/companies/company_name/h/hong_kong_china_gas_company_limited_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",23
"Horizon Industries Ltd. - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/h/horizon_industries_ltd_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",22
"International Power plc &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/international_power_plc_oil_gas.html","Published on 07-Jul-2009",17
"Landmark Oil &amp; Gas Corp. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/landmark_oil_gas_corp_oil_gas.html","Published on 07-Jul-2009",14
"Longford Energy, Inc. - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/l/longford_energy_inc_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",21
"RAAM Global Energy Company &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/raam_global_energy_company_oil_gas.html","Published on 07-Jul-2009",14
"DCP Midstream, LLC - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/d/dcp_midstream_llc_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",23
"Atlas Pipeline Partners&#44; L.P. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/atlas_pipeline_partners_l_p_oil_gas.html","Published on 07-Jul-2009",25
"Avista Corporation &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/avista_corporation_oil_gas.html","Published on 07-Jul-2009",17
"Desert Mining&#44; Inc. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/desert_mining_inc_oil_gas.html","Published on 07-Jul-2009",12
"Oranje&#45;Nassau Groep B.V. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/oranje_nassau_groep_b_v_oil_gas.html","Published on 07-Jul-2009",12
"Storm Cat Energy Corporation &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/storm_cat_energy_corporation_oil_gas.html","Published on 07-Jul-2009",33
"Gas Transmission Northwest Corporation &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/gas_transmission_northwest_corporation_oil_gas.html","Published on 07-Jul-2009",12
"Sasol Limited &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/sasol_limited_oil_gas.html","Published on 07-Jul-2009",23
"Allegheny Energy&#44; Inc. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/allegheny_energy_inc_oil_gas.html","Published on 07-Jul-2009",23
"Fortum Corporation &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/fortum_corporation_oil_gas.html","Published on 07-Jul-2009",22
"SEACOR Holdings Inc. - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/s/seacor_holdings_inc_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",34
"EnBW Energie Baden&#45;Wurttemberg AG &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/enbw_energie_baden_wurttemberg_ag_oil_gas.html","Published on 07-Jul-2009",25
"Paz Oil Company Ltd. - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/p/paz_oil_company_ltd_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",26
"Shiningbank Energy Income Fund &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/shiningbank_energy_income_fund_oil_gas.html","Published on 07-Jul-2009",13
"BP Pipelines (North America) Inc. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/bp_pipelines_north_america_inc_oil_gas.html","Published on 07-Jul-2009",13
"Woburn Energy Plc - Oil &amp; Gas - Deals and Alliances Profile","Global Markets Direct","Bolton, United Kingdom","Companies","All",250,"http://www.reportbuyer.com/companies/company_name/w/woburn_energy_plc_oil_gas_deals_alliances_profile.html","Published on 02-Feb-2010",32
"Abenteuer Resources Corp. &#45; Oil &amp; Gas","Global Markets Direct","Bolton, United Kingdom","Energy & Utilities","All",250,"http://www.reportbuyer.com/energy_utilities/oil_gas/abenteuer_resources_corp_oil_gas.html","Published on 07-Jul-2009",16
